tx_id,tx_size,tx_fee
65879,653,4662
61138,225,9201
67875,355,5663
98893,451,8496
44984,699,1508
08341,933,1909
80551,429,7482
18911,46,2044
07650,967,7451
06400,163,3468
92673,68,4052
85805,665,412
96578,154,9406
27926,149,7288
22425,165,5212
56465,167,3749
78945,169,2531
34694,678,1072
67195,61,8312
23344,134,645
13159,713,80
71368,276,8356
68644,413,2100
96420,441,2014
40748,126,3114
79761,604,6602
52387,353,657
33818,896,6268
43497,577,2106
25963,104,7624
69297,177,6538
46859,238,2282
45070,928,2879
56711,944,201
07325,669,184
87056,518,2669
98233,815,6140
08279,588,4097
99829,199,5357
24139,533,7349
53924,516,244
15829,81,905
91772,863,6055
06229,594,4713
24529,25,6323
45808,866,9909
71728,881,5154
40318,890,1799
46226,385,3705
55924,257,9478
07274,10,9730
43706,741,2038
01194,955,261
76436,943,6252
48955,812,6673
87556,965,4732
45459,294,8044
35063,578,9908
45951,49,3501
84599,946,849
79950,838,9878
00090,697,8675
41932,925,5691
20218,79,3172
04487,89,5024
69304,255,3412
56695,810,2452
63774,800,6971
25542,916,5604
13058,786,9674
70876,884,6368
14018,864,999
09850,20,1116
93487,217,225
80474,356,9996
81963,932,9035
84362,135,2160
26291,5,6030
92423,77,6513
25096,585,5112
92567,862,761
97736,929,3593
45078,295,5799
73607,365,1045
47967,599,3191
48201,84,9383
90592,893,8093
05007,134,1617
79473,233,9308
51529,362,6751
54824,197,5163
46743,7,9963
56100,421,5582
97606,184,5552
39470,165,9103
14132,875,8622
54664,86,412
85035,292,4645
95878,475,3784
90441,679,9210
92869,543,41
37952,883,3962
20981,206,7914
57915,514,847
44499,910,5746
74138,485,7345
06570,528,4294
34626,85,8234
80902,568,1483
43978,534,5119
96737,401,3858
51771,180,5829
35899,646,4625
22173,298,3105
83116,253,9192
40896,238,8266
03939,503,1230
41466,914,730
93842,37,8132
91993,615,7289
91978,70,426
68947,261,5316
94286,192,9485
92598,317,7791
43732,258,6946
12586,387,9379
27498,409,497
23523,434,2346
93762,321,7194
96993,684,3981
91054,659,1376
41170,93,4877
13414,81,7254
71064,587,8054
46199,948,8151
31373,88,3544
38535,315,5438
40122,863,8027
43093,486,8317
41542,824,809
96200,856,9617
21902,95,6725
69613,754,723
86217,559,4718
29248,618,4719
59754,273,8574
03359,780,339
33628,927,8295
95723,954,5882
50458,114,8315
75543,550,3224
20781,632,1450
67577,406,761
08328,480,1427
70075,27,5018
95666,163,9759
65806,286,8442
74139,454,4318
57510,690,962
51317,552,6733
30660,20,4463
49742,247,1802
67628,744,9316
01233,945,6847
01600,339,7812
18724,219,1149
67014,108,4775
72332,318,5188
84865,531,8540
07387,475,77
28984,134,259
52786,630,8873
62570,867,5184
81832,859,4511
72673,80,7285
51541,120,1515
27421,338,6735
63914,897,9428
92718,524,1296
67057,877,3276
43129,685,1604
11960,611,4345
80924,487,839
25624,436,4550
82810,239,5180
05935,50,176
07006,626,1854
31727,581,6374
60126,503,2427
41433,720,3355
75104,9,4540
76499,793,15
21199,223,6483
21379,224,5227
59111,731,1371
71149,808,3082
77255,843,2856
69215,693,2145
72923,149,3351
03995,159,1140
34301,315,3020
87238,814,8639
82400,192,5738
46876,766,5646
07716,371,1494
30780,624,9110
17409,605,1674
28835,317,4109
22624,535,6684
50123,981,3344
29043,688,6352
18865,351,7550
06733,47,153
54995,292,1442
73012,840,6710
62940,680,7411
18958,770,735
51108,319,81
23207,543,1557
22443,368,4726
63211,185,3176
88642,120,2064
10760,768,496
36767,461,4917
79090,611,7395
59205,718,6735
48814,121,6277
69638,289,3629
50799,565,6676
92148,225,5800
00132,740,6148
37780,868,3242
91658,224,9852
34487,195,6617
89545,210,3368
88913,556,9011
47949,84,277
81692,805,3607
36053,556,4632
12282,843,2695
50746,721,2936
23870,369,6866
01924,457,8605
97665,953,1653
89721,918,7118
55096,682,5322
68590,972,4211
77220,738,8905
86803,757,2204
14058,842,5578
35659,395,2498
19554,422,8729
18129,749,5663
29130,177,2499
19504,64,9068
28791,726,9606
83997,696,6895
12977,957,3513
77407,245,567
81575,448,9476
05375,846,9394
28811,799,2558
32610,715,3115
64872,968,697
41503,216,3914
01771,461,7910
20582,962,9431
04791,95,829
21132,177,2074
52595,476,5017
15825,140,3563
18161,471,9640
56105,779,978
54286,868,7367
95237,562,8154
66815,166,7658
95612,772,1451
88977,128,2803
01795,350,5449
49357,947,2311
82533,332,9580
96964,18,7964
08319,803,884
78969,830,7242
02338,538,3547
50037,419,7185
72411,555,2079
58357,834,5968
60617,270,5200
56551,804,9521
33381,412,2113
56560,486,5379
56019,39,2308
18064,60,3809
30948,187,6219
51160,775,3151
99601,120,472
36938,39,5008
11216,517,3213
29777,424,2826
91723,547,5738
07672,521,5866
78681,419,7898
21564,569,8718
85524,560,9890
65091,632,2644
36377,80,6959
95152,279,9201
60263,492,8338
12504,298,6320
20460,346,7502
22299,185,8169
45377,738,9797
96659,655,2753
06766,508,8603
46445,392,7209
55068,910,3477
35177,904,7514
68538,22,5994
48909,538,6919
77840,787,8796
40754,286,8212
24489,549,2411
63615,503,1566
55069,981,3418
06576,297,354
69702,390,960
37510,13,728
26351,516,2759
49183,111,9478
65644,84,9422
29093,138,6555
39243,17,4728
81530,435,9941
22250,482,5905
52070,309,3749
33228,239,7610
63937,724,2572
40064,535,3721
79316,1000,2995
23827,968,75
84462,151,3595
19111,663,2865
65261,890,7114
31048,93,8525
26765,743,1
74033,242,8795
37002,276,3900
43799,835,4362
41537,614,413
16203,266,2800
12827,88,7397
43527,870,2956
00481,91,9871
50333,644,8927
78252,856,1163
91759,512,489
11826,969,6318
13242,676,7015
67336,191,807
05709,37,6796
81920,979,3746
67096,727,8728
87883,845,1362
45376,966,3269
69431,639,6355
27707,945,2117
23728,884,2032
81266,834,8941
60084,380,8523
86303,360,1955
36060,905,6150
69211,392,9281
95168,29,775
43051,803,6948
93715,698,9971
36961,912,741
22947,693,5575
97947,514,408
15737,843,8312
98418,848,6733
60764,666,8277
93013,903,2966
37603,492,1411
96131,570,8279
43907,416,5575
13742,927,3394
53041,7,9521
23295,827,7872
90992,198,2284
45650,855,7680
30029,874,6815
30887,481,6007
71634,889,2058
15506,265,8399
10480,456,7368
68273,254,718
49234,427,8649
92297,907,4494
38159,872,7005
83752,359,5001
52354,307,8955
26334,533,9747
43401,149,647
94864,11,6145
09767,304,5711
36166,188,6245
76606,754,9620
84977,7,451
75635,651,830
60907,381,2125
07072,795,4023
17185,539,1549
65276,651,3605
89584,777,6675
17685,225,9965
79544,550,5922
22083,510,1127
64320,215,1924
82761,228,606
06020,117,9469
40871,848,2080
36512,667,7524
60019,416,1955
17401,114,2640
23624,91,512
40958,322,1319
46957,346,2565
88229,806,3138
67390,808,6527
26238,451,6139
12131,204,3265
00086,255,9152
18975,307,6235
28488,844,5814
28522,391,6515
39766,96,7086
75136,9,2146
18741,107,4576
76879,89,2305
83360,292,3851
63718,17,2030
63458,893,8368
68687,693,5685
24089,893,5881
01656,654,1762
40690,506,8551
09328,741,3027
28603,411,4179
84262,587,1056
62169,766,915
92698,110,9106
93553,29,2699
32578,180,1365
33813,319,4569
58140,35,4875
79848,109,5288
48493,870,7051
64794,452,3723
92805,299,6364
31925,498,7890
23863,514,3540
65698,712,9572
37502,92,152
33836,83,3442
99183,510,6326
54227,929,5500
38555,520,8222
50837,836,5193
53458,847,2643
45334,845,7606
56969,680,8601
30792,481,7577
52057,801,7983
63924,696,3929
62651,340,3461
12485,974,6781
82784,743,6083
56102,181,6050
61757,543,2158
95230,267,2190
27978,515,6967
12263,240,3943
05332,997,3610
52726,979,5361
90287,743,5655
51434,909,6777
93556,910,6064
42391,223,8384
46039,709,9315
92865,625,3990
56526,999,467
61746,510,4862
01119,344,6045
71951,127,3190
35541,477,7777
56858,675,7542
94332,810,9403
51370,409,7822
86150,35,3140
98881,521,3407
99528,294,4549
20449,715,5491
13638,493,4451
81254,318,6397
15485,171,2927
14305,244,3529
25723,675,7202
52274,555,4171
76405,492,1841
42996,153,5998
14816,860,1229
64403,371,9306
93355,400,283
16765,508,6031
31423,440,2278
02219,797,2033
08973,427,722
45457,488,7692
58120,419,7132
10080,366,824
50790,837,7023
62524,679,3157
09485,119,8123
68195,179,1524
79386,21,2567
40493,149,3521
50923,627,7337
30843,422,9865
47492,503,1072
60936,415,6275
39006,607,9867
12397,633,7098
99349,298,3331
86105,275,1375
05908,149,7666
48304,938,3440
00212,972,4775
96978,836,8495
58736,506,9178
65093,694,6474
08667,590,6305
76307,473,5382
04006,73,6185
49356,188,8049
46774,998,1918
30344,862,9222
97450,982,4461
79651,61,8272
86907,316,8994
05333,560,775
39696,122,5185
01290,415,3616
20876,538,3965
46336,821,9054
53329,670,210
09766,344,2441
06736,427,4973
89577,982,8860
32604,534,4114
73356,427,525
37897,546,2019
86255,919,4843
34468,769,4995
34262,124,3576
26830,135,7929
73157,289,9348
68709,88,4207
65468,323,721
60091,121,6014
14445,962,8564
51691,901,8803
86359,259,2109
84431,262,5625
73444,550,7921
49076,483,4606
16234,795,1113
31810,76,4745
16157,939,156
91103,137,9860
96268,221,7227
80507,758,8227
91291,51,9430
55927,742,9868
49704,615,2587
74984,416,5278
96460,505,786
14137,296,8121
52158,34,5845
27475,313,3530
91491,522,6723
73824,530,7751
19223,659,432
47695,768,4589
75582,83,2753
49477,730,6050
83862,957,8637
64238,66,220
89454,480,6618
00940,277,6772
20486,945,2606
61951,421,2770
38272,781,1287
73989,199,3895
47024,238,1382
19850,895,9189
53841,623,6114
23333,532,4186
15185,697,782
78870,640,6700
84692,591,3049
00383,456,2998
22443,328,6433
25174,35,8769
99382,583,9869
16046,752,8813
67265,444,3101
95520,879,1937
01403,592,4827
48237,627,6882
85524,979,2174
64653,597,9009
87653,685,2313
17233,289,3946
01922,937,2
65813,609,5771
37282,661,9246
07095,881,1604
03971,681,1492
51458,713,1099
11793,987,364
38392,638,8632
35755,52,5826
17767,288,4383
17429,922,3903
04593,729,5955
96237,347,9869
34618,93,1387
76825,821,9878
34034,539,2639
44909,338,1469
35989,478,4110
07555,497,9280
18644,571,9371
92977,500,1850
31143,195,8710
93724,685,2294
90711,830,5149
63190,210,8501
49142,245,3121
05670,118,6754
94411,25,8777
20387,65,607
42496,613,3349
31466,333,2850
55827,827,3920
43747,31,8893
69249,795,8307
47354,51,6728
55043,516,7396
67492,767,7141
66054,680,8213
50552,195,8166
76758,928,5777
97883,706,6200
99116,561,827
60264,641,6671
33076,32,2595
30522,778,8776
96300,786,1685
61592,443,4546
88187,89,297
49432,7,9516
67037,565,7813
61386,119,7579
79919,406,9029
63254,866,2628
32144,908,3147
96503,976,6513
78962,112,978
49446,575,9169
70730,654,4467
65535,203,2224
57982,877,8648
37050,405,2904
58021,134,3960
68444,912,7926
85975,781,8133
96201,218,1178
71264,691,7856
47036,907,813
05917,39,2452
54275,356,7700
47876,970,6562
55269,6,4455
26048,14,6879
20987,858,7928
65769,496,1808
71054,213,4280
86488,179,2979
82907,36,6903
95806,906,6459
55986,157,4716
50110,375,84
51707,721,7533
72674,730,2487
00524,64,5108
99696,744,8831
69559,70,5766
36712,638,6085
69619,764,3505
68646,809,8768
79982,113,9621
95446,757,5035
66951,880,8188
63493,278,4944
73676,757,5237
81704,759,6518
05344,375,5037
35664,381,5738
12711,254,6196
50522,985,3573
45570,570,9295
08215,957,7534
35526,16,763
95665,564,3124
18666,685,3373
77281,984,4791
39370,626,5787
26233,442,9867
64449,237,1448
68247,509,833
84229,820,9670
03217,435,6143
69487,465,9628
34057,582,7294
54563,842,7049
37746,116,8127
93892,906,3861
85204,713,6040
31580,301,6912
08529,676,3399
24167,631,9773
42908,803,3579
66968,963,6690
47816,624,9594
88244,381,3475
13833,281,5048
33858,258,6793
39233,403,983
93232,490,1233
61906,270,5235
39988,60,2275
92203,189,2123
47379,826,3904
89340,816,8188
68524,651,8341
63942,474,8876
50201,753,2835
05243,663,6480
52191,619,6873
20033,80,5040
37067,648,6105
00353,386,931
12213,898,4628
19581,741,7852
23946,263,2196
86573,572,4838
52935,434,1824
22741,298,5218
64246,566,7505
03331,354,6719
24006,334,8698
47049,933,5251
33642,620,6983
12493,721,8834
09395,424,7734
47226,599,8981
65658,179,8085
79574,422,3070
29888,93,8595
48452,718,8113
34875,211,8285
74731,104,1716
23867,621,415
98920,301,682
26005,883,4016
39585,158,1318
69011,85,3263
70512,623,9551
56013,282,3221
70490,323,2266
63368,300,5023
10718,343,1287
54225,954,8907
83575,604,5271
50058,285,8416
16725,209,1527
11457,784,5124
32252,692,8218
29506,538,1496
25107,959,4339
20833,124,8290
28321,623,5876
87574,813,9029
86324,199,3845
19516,297,22
66897,539,1701
07681,155,8439
91776,991,6093
56142,821,2759
34798,321,125
34845,923,8557
41987,173,3590
82327,405,1785
03523,337,600
26389,466,7978
29452,120,2280
56557,858,1614
83032,465,4926
81592,553,5561
93028,189,5013
66927,544,139
73565,815,707
71578,244,4267
93878,695,2062
56281,247,6689
14801,888,3670
67267,295,2447
80124,973,5440
07980,539,4775
52956,657,8559
27430,664,1707
76136,823,2054
75457,940,1704
77506,371,4899
99135,11,1870
63926,901,177
06679,477,418
38805,4,2338
95651,336,5295
71424,350,4118
96914,391,6253
47832,125,1665
21633,50,2236
26689,502,3560
64800,494,3840
59546,404,303
44923,697,9259
24787,448,9469
17826,615,6284
72577,448,3390
95808,118,4612
24745,726,3039
42977,394,9898
50397,20,6133
17716,781,1242
97896,594,3946
49275,984,5191
32327,556,2951
69056,914,8276
13406,258,4761
29229,672,532
92600,700,1678
43000,386,7248
22909,672,4277
59495,481,4349
34669,881,8054
82158,924,319
92054,181,7963
48006,767,757
44684,694,853
01580,788,344
67733,706,461
10521,619,5077
95438,744,8739
36627,488,7643
62174,812,4226
87057,50,1535
79048,864,632
57746,206,5184
01101,227,4931
95209,294,6745
94763,928,9575
31310,822,8237
68051,504,119
84384,922,2811
64984,978,8256
19476,308,247
98199,468,6713
19113,32,2276
04462,219,9605
08248,817,4019
99785,933,3081
79522,839,4847
41357,307,2250
05420,626,4859
61268,764,6325
30143,354,4410
15980,180,3405
36577,510,8683
94165,148,2479
12022,648,758
80754,551,8143
23863,963,509
87568,428,1308
61325,983,3905
79872,576,9296
30168,273,4734
74155,537,4345
64506,159,1131
72160,493,1977
92814,394,1922
81520,374,6570
67611,511,2558
27383,369,6614
39935,813,2729
23909,815,594
03224,966,5824
74693,577,3972
52555,483,6878
69721,683,4949
54577,298,5934
86430,780,2290
66093,220,3471
47059,692,6190
63446,890,7186
92895,684,8871
37723,343,1689
45148,981,6483
62556,624,4116
71591,999,8412
60817,611,9934
59658,313,9422
01426,491,1393
33385,955,8093
49220,52,8327
70887,269,3609
42188,710,9712
32217,47,2929
98088,923,9670
18927,540,9116
94397,285,7301
81781,481,3140
81321,776,1643
75783,686,9335
73913,994,8452
13952,540,9158
70337,154,3125
43898,186,3918
03131,433,1903
51765,535,1264
88498,455,8671
99781,388,4200
98015,296,1048
89413,271,2624
16629,100,3537
35268,545,915
79266,574,9601
71929,9,460
85571,453,7751
70475,679,9509
20149,673,6700
34612,848,9866
21515,798,4827
31778,707,9119
09649,954,734
38965,748,6411
21982,575,3701
60547,965,3328
67995,665,2665
43963,874,9109
36550,542,2457
85522,507,4529
51525,277,8001
83624,490,9508
81354,796,5634
71615,50,6900
87894,188,1159
73371,431,9095
87364,768,4801
43092,192,8136
08718,332,7475
69943,268,9209
74450,154,2049
05845,278,6234
99974,521,6251
19631,663,328
16151,925,8458
96994,121,7984
31863,481,5079
41258,702,9814
21119,156,5935
07466,84,5370
62604,134,1799
33193,592,6630
40308,474,5500
27431,740,5825
52652,905,8822
96218,949,642
94767,16,60
06344,763,9131
55749,611,8735
67802,166,4326
24317,476,7250
39312,173,3610
12680,614,2162
55078,800,7834
34850,39,3391
76470,777,6624
60127,770,8760
65803,395,2210
40743,441,8897
33865,659,2443
53867,282,4627
82279,730,5307
38361,791,3610
17307,986,9876
27784,34,3861
60430,184,6381
97996,138,8569
08679,718,1725
13024,248,5645
58718,101,4242
16949,437,5471
83239,352,3862
24732,148,789
69222,140,4109
45803,477,2132
59802,354,4818
54104,647,4207
50351,62,1670
26249,743,6694
50338,303,6290
91162,271,9683
13920,845,3439
41357,834,2539
11227,595,9391
35223,68,1403
86966,136,6470
34069,853,5431
60974,902,3051
29578,212,9320
79030,400,1786
89279,799,451
54898,990,1224
69870,822,8927
70761,937,3149
27013,94,8054
26474,83,990
27424,628,5733
64566,976,6280
71227,328,209
83577,188,5626
03653,87,6477
25774,283,3673
84687,500,7761
28791,478,9301
54384,1000,1395
00166,624,1752
74960,835,8774
82709,678,7731
08194,849,5200
35592,919,8839
76323,781,2906
99559,923,2893
35314,457,957
45810,725,693
79357,630,9571
46078,266,1858
76552,673,2607
48065,190,9950
47979,296,5941
11361,726,4935
83445,907,1703
01812,421,5953
04959,4,1921
14141,470,5382
86433,120,4000
09677,601,192
31778,403,8974
24088,884,2900
90805,669,57
29843,774,3693
49231,872,8313
38042,649,896
71726,120,7108
99883,6,4203
01578,609,5925
80199,495,3031
12963,783,2366
95231,705,5046
80849,47,4798
59726,246,5399
90252,716,5817
06395,559,1843
91594,668,8704
02261,893,3265
67279,541,3068
36206,563,1606
56082,500,934
34353,558,8093
62416,213,4911
87088,620,2347
03208,248,3539
63486,30,6392
80769,283,7487
55440,981,5051
37389,295,6292
97005,348,1474
73511,242,7607
44015,847,7507
54734,926,4018
45913,902,4524
83455,38,8194
24350,275,1780
75543,676,1012
60010,743,8864
92279,678,1728
52245,312,5864
02539,497,7768
47339,475,4543
08320,459,1494
15574,842,65
14139,272,6062
58466,9,7597
29050,88,7983
92044,645,3911
13022,292,9509
95949,732,5940
37651,547,6905
63968,72,2814
88715,420,8428
07707,374,2885
91204,719,868
55869,311,5459
14561,499,4981
32383,142,472
21753,326,2976
16926,336,5678
86350,332,326
80198,679,4658
67444,972,6998
08612,249,8849
93200,805,8656
44060,493,3971
72177,908,8434
83828,664,8078
25098,960,6479
70357,74,3790
53321,753,2881
06116,484,2828
05461,864,5692
79031,233,6392
84118,304,7529
87636,987,475
46527,790,7055
54101,308,9407
34801,543,7130
39844,815,5445
59411,698,270
58852,818,2278
88811,201,5000
61888,562,5354
26002,14,1885
70793,897,9154
40236,112,6841
45981,841,8046
77720,239,990
51653,984,3150
31297,247,4971
18812,626,8356
99629,130,704
69506,992,9369
44212,486,8605
81692,498,1947
86034,932,7203
67493,466,6599
31345,890,3391
70305,451,4666
04527,600,7040
15003,541,4302
96933,469,4751
41009,593,872
53749,82,841
55768,604,4857
09544,410,5009
64388,293,7198
10807,372,1757
08425,886,9627
59240,811,6572
84379,993,6018
09182,250,1456
13076,260,6901
18461,850,4933
52167,78,6576
47308,672,9639
45810,418,275
63338,903,3078
64850,363,1281
93917,129,7088
58202,218,7222
74887,807,6303
50085,910,7297
10693,634,5600
32936,578,2431
00199,999,84
08270,246,6189
63544,798,3751
45817,855,6349
41108,805,8288
79527,331,9385
43021,509,1217
03932,951,2746
72653,422,3274
45660,151,5150
04803,662,3547
66124,986,4500
56954,455,4701
41780,386,7648
10238,494,7845
49174,557,5663
12161,510,4355
22841,465,644
68390,778,2726
49461,776,4909
00304,623,7865
63400,603,5510
08020,294,7461
42657,29,2218
18574,641,7727
08119,650,272
59120,20,359
96199,462,7748
81454,521,3391
54460,753,261
95892,434,5734
91716,51,2693
73069,762,6021
16877,684,9545
44966,778,7128
38268,368,6034
80147,797,7632
37262,124,1876
46155,526,8254
72058,619,7922
65293,371,5887
62868,240,1293
38442,2,4210
79301,169,5852
18913,478,4406
37798,707,944
98227,192,8327
91315,19,8981
98513,196,767
38042,242,7265
42027,505,1450
67100,354,8517
68563,45,5822
37335,382,596
78818,13,5033
39241,850,6728
44205,221,100
06182,99,4348
45586,461,4898
45504,993,3239
62067,576,7692
43566,908,2411
92161,613,45
58889,3,6296
70911,761,907
45650,882,4128
59881,976,8188
35081,966,3727
66822,781,3881
52410,848,199
79533,949,2229
17433,79,2901
20381,417,7103
18737,951,6067
29720,240,6562
01762,361,3003
07154,222,2595
76137,892,6730
18629,320,8158
58586,855,554
91504,612,7793
71550,580,4218
14111,732,3001
34698,298,4997
47778,796,161
15192,403,9984
69405,521,7658
73226,508,3171
84041,247,3038
41167,383,5139
92301,718,2067
79570,677,7611
21874,615,3852
56870,365,3846
94637,329,3080
50192,669,8377
11822,601,5315
63515,844,3252
09032,751,5469
72781,78,5608
48134,598,9310
59142,618,6948
05072,434,7349
55218,342,6035
10767,515,4389
45994,484,2760
26317,119,6950
33082,429,9439
93845,722,5030
81148,256,9166
23986,515,9725
99028,456,6234
03677,387,4758
28003,962,8369
54518,914,2047
19294,312,4008
18556,845,8817
44602,26,8959
41066,833,1644
70562,230,4131
42654,540,180
50189,411,3574
34091,794,6200
28878,829,6053
82221,844,5521
70575,837,1502
58759,947,105
48046,739,8298
26579,593,4671
59431,272,4706
75398,176,5881
68088,971,8419
10351,932,4661
11121,349,2620
87883,53,9192
13320,812,3345
85197,510,2419
00688,678,9115
69851,970,3412
10068,142,3791
12851,789,8008
48536,330,1501
90990,869,9577
01615,337,7980
57716,143,8070
68880,265,2934
36366,909,8551
69352,392,5968
23313,391,6052
46114,990,2369
94436,574,7441
38620,361,7771
81101,880,5267
78889,497,369
39816,869,7120
06275,57,4463
81625,223,508
95360,383,3973
68644,871,6718
95581,747,416
50474,850,5929
11850,519,2779
95018,626,9853
40849,739,4598
29811,115,4425
54581,88,963
61450,938,7024
84467,783,9749
70926,986,9490
96283,946,3124
74723,28,9094
69925,320,1522
04643,85,8667
07162,286,4098
64169,748,2381
62749,771,2293
90712,952,6243
76840,572,2050
09369,573,7109
43638,82,6207
30065,964,4797
03264,855,6818
95095,77,2306
00372,83,3905
62404,108,1886
37093,360,2779
19979,273,6932
78788,257,1378
15152,984,1167
96016,304,1159
01429,501,4740
80328,662,301
96206,526,2903
49811,624,7526
64061,94,1892
36891,315,3156
44223,627,609
01667,353,4084
45668,158,9974
76537,742,5015
38659,186,9103
60676,61,219
08519,802,4544
20478,324,7900
29191,423,1444
98659,232,750
72216,890,6922
52652,767,3101
15859,166,9796
33752,1,3081
71292,228,9935
94997,809,2105
58767,439,717
26281,316,1167
76384,927,4508
76505,735,4949
38776,200,3235
05192,468,9431
77180,794,3799
67241,850,9888
07224,805,8187
47751,292,7797
24412,30,1715
33092,118,5295
59448,816,3633
65713,181,907
91477,783,7080
66761,30,9005
98309,419,9251
71093,748,2970
53491,719,9567
84209,419,2821
62753,417,2821
62563,665,4915
81582,946,2158
95885,25,2984
47564,551,474
88003,418,5672
23442,465,8019
63925,243,4172
96377,780,8980
80116,520,1453
16497,408,1499
29309,12,9012
99057,436,8756
91000,190,2050
18638,431,3682
79619,651,9448
41708,841,1842
51411,444,8168
77169,956,2980
56047,148,5344
95668,737,2433
27938,885,9224
77585,842,8935
27624,610,4976
77273,821,7382
62704,80,9796
82693,146,8148
55469,641,4373
06332,463,3036
97310,801,7350
62172,807,2454
16728,466,4618
85234,614,7330
56947,528,7588
91969,613,622
69721,429,7588
46703,100,2419
14608,907,3594
70782,37,1286
69786,30,6375
05439,740,4394
13834,742,7574
48747,344,7571
67416,402,8870
96719,295,506
52040,889,5479
57501,935,7908
25669,146,1108
15011,155,6354
29608,53,4459
21436,379,6478
19388,920,9049
34118,370,1038
50052,750,3655
99990,384,1602
79955,620,1662
65392,559,105
30506,771,3905
31676,907,8551
78802,565,8548
35947,612,2096
05138,796,6172
30951,538,8089
28960,346,5558
14300,212,6009
27885,635,3208
27570,282,1329
64902,647,4059
66750,566,6895
95564,776,308
46346,592,9755
92853,200,5426
56985,46,9533
00730,179,3435
00077,7,6736
13341,243,1042
07833,838,6585
94976,537,5201
82472,697,1773
90007,774,4176
61405,523,5455
31192,578,9027
22674,255,6361
15481,410,291
25522,631,6273
24501,769,1101
20298,549,2770
95566,416,862
18116,313,4040
35396,863,2015
06344,273,2168
78757,564,2589
13838,869,8097
53715,815,7759
44452,967,2073
47079,124,1351
14344,812,9474
72968,854,711
15158,62,787
36739,174,9105
57837,815,6374
68245,123,5158
95844,654,6247
70143,580,3201
98790,322,8133
23777,609,5065
41282,84,290
36070,509,5143
84604,812,6458
08247,444,8143
59771,20,2694
09606,864,6408
49864,125,1849
17937,914,1090
76451,885,2693
58343,842,6723
99044,678,8414
65865,918,3054
54453,607,5746
30942,630,4151
46426,378,3567
18356,444,5315
52955,571,3623
28843,992,9439
87222,212,1521
44048,992,8694
18548,671,5951
78204,998,1436
87231,890,5279
48968,129,166
20610,555,4794
47508,838,7082
65235,142,4812
59420,294,8903
39298,621,3434
77313,738,6823
10976,826,1232
16995,950,2042
55123,755,8791
94852,12,8434
47633,270,1664
59376,658,3129
52234,328,7407
38960,129,6053
95371,901,7130
57863,296,2234
45822,310,2192
93541,318,6911
86857,642,9989
76334,204,6088
42034,714,745
37728,443,5122
73262,157,878
38891,484,7233
32312,279,7141
43468,379,4120
57816,984,7098
98205,411,6593
69769,861,6366
72252,716,7573
21337,727,5727
83788,940,3737
37107,398,4543
15220,357,9044
63444,484,7172
19388,172,7489
26766,69,970
96084,66,9547
45865,146,3310
81109,575,8978
53786,111,4713
43040,903,4625
12005,852,4173
09085,57,6203
91218,649,5724
01065,156,7397
08366,560,1964
91129,634,3257
03323,902,6649
64623,784,6270
94517,144,4583
62730,947,2211
99939,613,1286
48944,726,3014
93548,706,4342
74295,236,7007
00709,134,8978
22075,839,2995
21052,435,6182
36936,755,9266
11495,601,4562
95332,58,1736
60795,526,7102
89242,570,5395
97259,794,7202
71195,905,2244
74019,823,9940
43607,832,3274
21964,86,686
96372,966,2337
22330,472,4622
09751,689,2563
93174,512,8592
83655,753,7475
93841,733,6067
69655,187,796
07849,320,8101
90700,255,6798
50276,132,4809
20900,103,8178
67990,890,4447
14501,237,5874
74708,204,8059
33647,610,9606
54950,941,2864
81451,639,17
68408,553,1475
48066,255,7190
00160,213,3292
60586,791,4015
20952,522,4745
13021,395,7501
34862,824,4094
97932,49,6516
48768,722,4784
34819,679,6064
97215,820,1223
16453,571,54
97153,6,294
25791,42,8750
55959,242,506
55367,950,6976
11047,271,1735
67073,253,632
50632,170,1974
63895,418,7826
21889,208,3393
41171,891,9969
14540,725,5405
36849,896,7416
33875,939,6275
44712,156,1857
59535,251,3250
58465,958,2051
42158,479,5918
33866,137,1365
61522,632,1970
49273,64,1335
08626,632,5629
09813,413,9929
48074,81,8453
43207,713,4655
75475,980,3721
44723,77,4576
24707,208,233
99567,921,4165
93907,388,9590
94901,984,8686
08522,668,49
65923,741,9564
74913,753,2842
84982,129,9968
91405,904,1158
89813,258,1671
08794,482,8738
29475,238,2430
45570,53,718
72491,502,2561
00943,788,4292
42678,210,1364
85951,527,3233
52876,734,2880
34901,370,808
97064,562,6764
72831,333,805
03688,915,6346
18796,281,8693
59763,630,9436
36373,99,3976
33060,602,2714
64795,469,5426
94837,354,8750
60589,198,9972
64873,997,7396
46018,782,2018
62849,667,2259
72583,935,275
42453,100,6950
32573,378,5402
36198,441,2647
29348,315,1943
20672,69,529
34186,46,9755
06266,397,9698
31502,253,6102
02182,694,1013
61446,508,1922
58741,43,7803
93088,462,6211
35943,498,8541
27347,888,6252
02255,13,7460
92211,314,9873
81454,499,9238
04811,424,8084
86724,935,8353
89824,401,252
03620,223,509
18909,768,494
78750,256,9646
92977,484,2657
35671,702,5111
82813,381,2111
93052,243,75
74214,118,6270
17329,750,2661
81679,8,5519
77163,847,4207
35540,61,7787
38307,175,5900
05917,832,3300
40157,598,3092
30551,692,2577
12016,727,5838
34055,281,7529
97931,287,6996
50040,688,7248
01702,444,4486
71923,870,3841
22653,79,7693
70984,20,6996
72443,468,7513
01661,583,7092
